id,articleType_grouped,baseColour,gender,season,usage
25176,Handbags,Brown,Women,Winter,Casual
25178,Handbags,Brown,Women,Winter,Casual
25180,Handbags,Brown,Women,Winter,Casual
25181,Handbags,Brown,Women,Winter,Casual
25182,Handbags,Brown,Women,Winter,Casual
25185,Handbags,Brown,Women,Winter,Casual
25186,Handbags,Brown,Women,Winter,Casual
25188,Handbags,Brown,Women,Winter,Casual
25189,Handbags,Beige,Women,Winter,Casual
25190,Handbags,Brown,Women,Winter,Casual
25191,Handbags,Brown,Women,Winter,Casual
25192,Handbags,Beige,Women,Winter,Casual
25193,Handbags,Beige,Women,Winter,Casual
25194,Handbags,Black,Women,Winter,Casual
25195,Handbags,Beige,Women,Winter,Casual
25197,Handbags,Brown,Women,Winter,Casual
25198,Handbags,Beige,Women,Winter,Casual
25199,Handbags,Beige,Women,Winter,Casual
25202,Handbags,Beige,Women,Winter,Casual
25203,Handbags,Beige,Women,Winter,Casual
25204,Handbags,Brown,Women,Winter,Casual
25206,Backpacks,Beige,Women,Winter,Casual
25208,Handbags,Grey,Women,Winter,Casual
25209,Handbags,Grey,Women,Winter,Casual
25210,Handbags,Grey,Women,Winter,Casual
25212,Handbags,Pink,Women,Winter,Casual
25214,Handbags,Pink,Women,Winter,Casual
25216,Handbags,Pink,Women,Winter,Casual
25217,Handbags,Pink,Women,Winter,Casual
25218,Handbags,Pink,Women,Winter,Casual
25220,Handbags,Purple,Women,Winter,Casual
25221,Handbags,Purple,Women,Winter,Casual
25222,Handbags,Purple,Women,Winter,Casual
25225,Handbags,Blue,Women,Winter,Casual
25226,Handbags,Blue,Women,Winter,Casual
25228,Handbags,Blue,Women,Winter,Casual
25229,Handbags,Blue,Women,Winter,Casual
25232,Handbags,Blue,Women,Winter,Casual
25235,Backpacks,Blue,Women,Winter,Casual
25236,Handbags,Green,Women,Winter,Casual
25237,Handbags,Green,Women,Winter,Casual
25238,Handbags,Grey,Women,Winter,Casual
25240,Handbags,Green,Women,Winter,Casual
25241,Handbags,Olive,Women,Summer,Casual
25243,Handbags,Olive,Women,Summer,Casual
25245,Handbags,Orange,Women,Summer,Casual
25246,Handbags,Brown,Women,Summer,Casual
25247,Handbags,Brown,Women,Summer,Casual
25248,Handbags,Orange,Women,Summer,Casual
25250,Handbags,Brown,Women,Summer,Casual
25251,Handbags,Orange,Women,Summer,Casual
25253,Handbags,Orange,Women,Summer,Casual
25254,Handbags,Orange,Women,Summer,Casual
25256,Backpacks,Orange,Women,Winter,Casual
25257,Handbags,Tan,Women,Summer,Casual
25259,Handbags,Beige,Women,Summer,Casual
25260,Handbags,Off White,Women,Summer,Casual
25261,Handbags,Beige,Women,Summer,Casual
25262,Handbags,Beige,Women,Summer,Casual
25263,Handbags,Beige,Women,Summer,Casual
25264,Handbags,Off White,Women,Summer,Casual
25267,Handbags,Red,Women,Summer,Casual
25268,Handbags,Red,Women,Summer,Casual
25269,Handbags,Maroon,Women,Summer,Casual
25272,Handbags,Red,Women,Summer,Casual
25274,Handbags,Red,Women,Summer,Casual
25275,Handbags,Red,Women,Summer,Casual
25276,Handbags,Red,Women,Summer,Casual
25277,Handbags,Black,Women,Summer,Casual
25278,Handbags,Black,Women,Summer,Casual
25280,Handbags,Black,Women,Summer,Casual
25281,Handbags,Brown,Women,Summer,Casual
25282,Handbags,Brown,Women,Summer,Casual
25283,Handbags,Brown,Women,Summer,Casual
25284,Handbags,Brown,Women,Summer,Casual
25285,Handbags,Black,Women,Fall,Casual
25287,Handbags,Red,Women,Summer,Casual
25288,Handbags,Turquoise Blue,Women,Summer,Casual
25289,Handbags,Black,Women,Summer,Casual
25290,Handbags,Brown,Women,Summer,Casual
25291,Handbags,Black,Women,Summer,Casual
25292,Handbags,Olive,Women,Summer,Casual
25293,Handbags,Brown,Women,Summer,Casual
25295,Handbags,Purple,Women,Summer,Casual
25296,Handbags,Olive,Women,Summer,Casual
25297,Handbags,Brown,Women,Summer,Casual
25298,Handbags,Black,Women,Summer,Casual
25299,Handbags,Brown,Women,Winter,Casual
25300,Wallets,Tan,Women,Winter,Casual
25301,Wallets,Brown,Women,Winter,Casual
25302,Wallets,Red,Women,Winter,Casual
25303,Wallets,Black,Women,Winter,Casual
25304,Wallets,Brown,Women,Winter,Casual
25305,Wallets,Brown,Women,Winter,Casual
25306,Wallets,Brown,Women,Winter,Casual
25307,Wallets,Brown,Women,Winter,Casual
25309,Watches,Pink,Women,Winter,Casual
25310,Watches,Black,Men,Winter,Casual
25311,Watches,White,Men,Winter,Casual
25313,Watches,Black,Men,Winter,Casual
25314,Watches,Black,Men,Winter,Casual
25315,Watches,Silver,Men,Winter,Casual
25317,Watches,Brown,Men,Winter,Casual
25319,Watches,Black,Men,Summer,Casual
25320,Watches,White,Men,Winter,Casual
25321,Watches,Black,Men,Winter,Casual
25322,Watches,Grey,Men,Winter,Casual
25323,Watches,Black,Men,Summer,Casual
25324,Watches,Black,Men,Winter,Casual
25325,Watches,Black,Men,Summer,Casual
25326,Watches,Black,Men,Winter,Casual
25328,Watches,Black,Men,Winter,Casual
25331,Watches,Black,Men,Summer,Casual
25332,Watches,Black,Men,Winter,Casual
25333,Watches,Black,Women,Winter,Casual
25335,Watches,Black,Women,Winter,Casual
25337,Watches,Silver,Women,Winter,Casual
25338,Watches,Red,Women,Winter,Casual
25340,Trunk,Beige,Men,Summer,Casual
25342,Briefs,White,Men,Summer,Casual
25346,Briefs,Black,Men,Summer,Casual
25347,Briefs,White,Men,Summer,Casual
25348,Briefs,Green,Men,Summer,Casual
25349,Briefs,Red,Men,Summer,Casual
25351,Briefs,Blue,Men,Summer,Casual
25354,Briefs,Red,Men,Summer,Casual
25357,Briefs,Black,Men,Summer,Casual
25359,Briefs,Black,Men,Summer,Casual
25361,Trunk,Black,Men,Summer,Casual
25362,Trunk,Black,Men,Summer,Casual
25364,Trunk,Black,Men,Summer,Casual
25365,Innerwear Vests,Black,Men,Summer,Casual
25366,Innerwear Vests,Green,Men,Summer,Casual
25369,Innerwear Vests,Green,Men,Summer,Casual
25370,Innerwear Vests,Black,Men,Summer,Casual
25371,Innerwear Vests,Maroon,Men,Summer,Casual
25376,Innerwear Vests,Grey,Men,Summer,Casual
25378,Innerwear Vests,Beige,Men,Summer,Casual
25379,Innerwear Vests,Black,Men,Summer,Casual
25380,Innerwear Vests,Grey,Men,Summer,Casual
25382,Innerwear Vests,White,Men,Summer,Casual
25385,Briefs,Navy Blue,Men,Summer,Casual
25386,Briefs,Beige,Men,Summer,Casual
25388,Briefs,White,Men,Summer,Casual
25389,Briefs,Red,Men,Summer,Casual
25392,Innerwear Vests,Navy Blue,Men,Summer,Casual
25393,Innerwear Vests,White,Men,Summer,Casual
25394,Innerwear Vests,White,Men,Summer,Casual
25395,Innerwear Vests,White,Men,Summer,Casual
25396,Innerwear Vests,White,Men,Summer,Casual
25398,Handbags,Brown,Women,Summer,Casual
25399,Handbags,Black,Women,Summer,Casual
25402,Mufflers,Red,Men,Summer,Casual
25403,Casual Shoes,Brown,Unisex,Fall,Casual
25404,Casual Shoes,Red,Women,Fall,Casual
25405,Tshirts,Black,Men,Summer,Sports
25406,Tshirts,White,Men,Summer,Sports
25410,Sports Shoes,Black,Men,Summer,Sports
25412,Sports Shoes,White,Men,Summer,Sports
25414,Sports Shoes,White,Men,Summer,Sports
25415,Sports Shoes,White,Men,Summer,Sports
25416,Sports Shoes,Black,Men,Summer,Sports
25418,Sports Shoes,White,Men,Spring,Sports
25419,Sports Shoes,White,Men,Summer,Sports
25420,Casual Shoes,Black,Men,Spring,Casual
25421,Sports Shoes,Black,Men,Summer,Sports
25422,Sports Shoes,Green,Men,Summer,Sports
25424,Casual Shoes,Black,Men,Summer,Casual
25426,Belts,Black,Men,Spring,Casual
25427,Messenger Bag,Olive,Unisex,Summer,Casual
25429,Belts,Green,Men,Summer,Casual
25430,Belts,Beige,Men,Summer,Casual
25431,Socks,White,Men,Summer,Casual
25433,Socks,Black,Men,Summer,Casual
25434,Socks,White,Men,Summer,Casual
25436,Socks,Brown,Men,Summer,Casual
25437,Wallets,Black,Men,Summer,Casual
25438,Wallets,Black,Men,Summer,Casual
25440,Casual Shoes,Green,Men,Summer,Casual
25442,Sports Shoes,Black,Men,Summer,Sports
25444,Casual Shoes,Black,Men,Summer,Casual
25446,Casual Shoes,Brown,Men,Summer,Casual
25450,Flip Flops,Red,Women,Summer,Casual
25451,Casual Shoes,White,Men,Summer,Casual
25453,Casual Shoes,White,Men,Summer,Casual
25454,Flip Flops,Black,Men,Summer,Casual
25458,Sports Shoes,Grey,Men,Summer,Sports
25460,Sports Shoes,White,Women,Summer,Sports
25461,Sports Shoes,Grey,Men,Summer,Sports
25462,Sports Shoes,White,Men,Summer,Sports
25465,Sports Shoes,White,Men,Summer,Sports
25466,Sports Shoes,Black,Men,Summer,Sports
25468,Sports Shoes,White,Men,Spring,Sports
25469,Sports Shoes,Silver,Women,Summer,Sports
25470,Sports Shoes,Black,Men,Summer,Sports
25471,Casual Shoes,Olive,Men,Summer,Casual
25473,Casual Shoes,Red,Men,Summer,Casual
25474,Casual Shoes,Black,Men,Summer,Casual
25475,Casual Shoes,Green,Men,Summer,Casual
25476,Casual Shoes,Red,Men,Summer,Casual
25478,Sports Shoes,Black,Men,Summer,Sports
25479,Sports Shoes,White,Men,Summer,Sports
25480,Sports Shoes,White,Men,Summer,Sports
25481,Flip Flops,Black,Unisex,Summer,Casual
25482,Flip Flops,Blue,Unisex,Summer,Casual
25483,Flip Flops,Orange,Unisex,Summer,Casual
25484,Flip Flops,Turquoise Blue,Women,Summer,Casual
25486,Sports Shoes,White,Men,Summer,Sports
25488,Casual Shoes,Black,Men,Summer,Casual
25490,Casual Shoes,White,Women,Summer,Casual
25491,Sandals,Grey,Men,Summer,Casual
25493,Flip Flops,Black,Men,Fall,Casual
25494,Flip Flops,Black,Men,Spring,Casual
25497,Flip Flops,Purple,Women,Summer,Casual
25498,Flip Flops,Blue,Women,Summer,Casual
25503,Dresses,Black,Girls,Fall,Casual
25504,Tshirts,Blue,Boys,Fall,Casual
25505,Tshirts,White,Boys,Fall,Casual
25516,Tshirts,Red,Boys,Fall,Casual
25520,Tops,White,Girls,Fall,Casual
25521,Innerwear Vests,White,Men,Summer,Casual
25523,Shirts,Pink,Women,Summer,Casual
25524,Shirts,Blue,Women,Summer,Casual
25525,Tops,Blue,Women,Summer,Casual
25526,Tops,Red,Women,Summer,Casual
25527,Shirts,Green,Women,Summer,Casual
25528,Shirts,Navy Blue,Women,Summer,Casual
25533,Shirts,Blue,Men,Summer,Casual
25536,Shirts,Green,Men,Summer,Casual
25537,Shirts,Brown,Men,Summer,Casual
25538,Shirts,White,Men,Summer,Casual
25539,Shirts,Grey,Men,Summer,Casual
25540,Shirts,Blue,Men,Summer,Casual
25541,Tops,Blue,Women,Summer,Casual
25542,Tops,Yellow,Women,Summer,Casual
25544,Tshirts,Navy Blue,Women,Summer,Casual
25546,Tshirts,White,Men,Summer,Casual
25555,Tshirts,Blue,Men,Summer,Casual
25556,Tshirts,Pink,Men,Summer,Casual
25565,Sports Shoes,White,Men,Summer,Sports
25566,Sports Shoes,Black,Men,Summer,Sports
25569,Sports Shoes,White,Men,Summer,Sports
25571,Sports Shoes,White,Men,Summer,Sports
25574,Sports Shoes,Black,Men,Summer,Sports
25576,Sports Shoes,White,Men,Summer,Sports
25578,Sports Shoes,Black,Men,Fall,Sports
25584,Sports Shoes,Black,Men,Summer,Sports
25585,Sports Shoes,Silver,Men,Summer,Sports
25587,Kurta Sets,Black,Women,Fall,Ethnic
25588,Kurta Sets,Green,Women,Fall,Ethnic
25590,Kurta Sets,Beige,Women,Fall,Ethnic
25591,Kurta Sets,Black,Women,Fall,Ethnic
25595,Kurta Sets,Cream,Women,Fall,Ethnic
25596,Kurta Sets,Mustard,Women,Fall,Ethnic
25597,Kurta Sets,Red,Women,Fall,Ethnic
25598,Kurta Sets,Black,Women,Fall,Ethnic
25599,Kurta Sets,Grey,Women,Fall,Ethnic
25602,Kurta Sets,Green,Women,Fall,Ethnic
25603,Watches,Black,Men,Winter,Casual
25604,Watches,Black,Men,Winter,Casual
25606,Watches,Black,Men,Winter,Casual
25607,Watches,Steel,Men,Winter,Casual
25610,Watches,Black,Women,Winter,Casual
25611,Watches,Blue,Women,Winter,Casual
25612,Watches,Black,Women,Winter,Casual
25613,Watches,Maroon,Women,Winter,Casual
25615,Watches,White,Women,Winter,Casual
25616,Watches,Black,Women,Winter,Casual
25618,Watches,White,Women,Winter,Casual
25619,Watches,White,Women,Winter,Casual
25622,Watches,Black,Men,Winter,Casual
25625,Watches,White,Women,Winter,Casual
25627,Watches,White,Women,Winter,Casual
25628,Watches,Grey,Women,Winter,Casual
25630,Watches,Steel,Women,Winter,Casual
25632,Watches,Pink,Women,Winter,Casual
25634,Watches,Black,Women,Summer,Casual
25636,Watches,Black,Women,Winter,Casual
25637,Watches,Silver,Women,Winter,Casual
25639,Watches,White,Men,Winter,Casual
25640,Watches,White,Men,Winter,Casual
25642,Watches,Black,Men,Winter,Casual
25643,Watches,Silver,Men,Winter,Casual
25644,Watches,Black,Men,Winter,Casual
25645,Watches,Black,Men,Winter,Casual
25646,Watches,White,Unisex,Winter,Casual
25647,Watches,Black,Unisex,Winter,Casual
25650,Watches,White,Men,Summer,Casual
25651,Watches,Black,Men,Summer,Casual
25652,Watches,White,Men,Winter,Casual
25653,Watches,White,Men,Winter,Casual
25654,Watches,Silver,Men,Summer,Casual
25655,Watches,Silver,Men,Summer,Casual
25656,Watches,Black,Men,Winter,Casual
25657,Watches,Purple,Women,Winter,Casual
25658,Watches,Silver,Women,Winter,Casual
25660,Watches,Black,Women,Winter,Casual
25661,Watches,Black,Women,Winter,Casual
25662,Watches,Black,Women,Winter,Casual
25663,Watches,Pink,Women,Winter,Casual
25664,Watches,Pink,Women,Winter,Casual
25665,Watches,Black,Men,Winter,Casual
25666,Watches,Blue,Men,Summer,Casual
25667,Watches,Silver,Men,Winter,Casual
25669,Watches,Black,Men,Winter,Casual
25670,Watches,Silver,Men,Summer,Casual
25671,Watches,White,Men,Winter,Casual
25673,Watches,Silver,Women,Winter,Casual
25675,Watches,Steel,Women,Summer,Casual
25677,Watches,Black,Women,Winter,Casual
25678,Watches,White,Women,Winter,Casual
25680,Watches,Purple,Women,Winter,Casual
25681,Watches,Silver,Women,Winter,Casual
25683,Watches,Black,Women,Winter,Casual
25684,Innerwear Vests,White,Men,Summer,Casual
25685,Casual Shoes,Red,Unisex,Fall,Casual
25691,Tops,Navy Blue,Women,Summer,Casual
25692,Kurtis,Orange,Women,Summer,Ethnic
25693,Kurtis,Magenta,Women,Summer,Ethnic
25697,Kurtis,Green,Women,Summer,Ethnic
25698,Tops,Brown,Women,Summer,Casual
25700,Tops,Purple,Women,Summer,Casual
25702,Tops,Pink,Women,Summer,Casual
25703,Tops,Green,Women,Summer,Casual
25704,Tops,Green,Women,Summer,Casual
25705,Tops,Grey,Women,Summer,Casual
25706,Tops,Pink,Women,Summer,Casual
25707,Handbags,Black,Women,Winter,Casual
25708,Caps,Black,Unisex,Summer,Sports
25712,Caps,Blue,Unisex,Summer,Sports
25714,Caps,Black,Unisex,Spring,Casual
25715,Caps,Blue,Unisex,Summer,Sports
25716,Duffel Bag,Olive,Unisex,Summer,Casual
25719,Handbags,Blue,Women,Summer,Casual
25720,Handbags,Black,Women,Summer,Casual
25724,Belts,Brown,Men,Summer,Casual
25727,Belts,Navy Blue,Men,Summer,Casual
25729,Belts,Brown,Women,Summer,Casual
25730,Belts,Black,Women,Summer,Casual
25732,Belts,Brown,Men,Summer,Casual
25734,Belts,Brown,Men,Summer,Casual
25736,Wallets,Black,Men,Summer,Casual
25738,Wallets,Brown,Men,Summer,Casual
25745,Belts,Black,Men,Summer,Casual
25746,Belts,Black,Men,Winter,Casual
25747,Belts,Black,Men,Winter,Casual
25748,Belts,Brown,Men,Winter,Casual
25749,Belts,Charcoal,Men,Winter,Casual
25750,Belts,Olive,Men,Winter,Casual
25752,Belts,Mustard,Men,Winter,Casual
25753,Belts,Olive,Men,Winter,Casual
25755,Belts,Beige,Men,Winter,Casual
25756,Belts,Olive,Men,Winter,Casual
25757,Suspenders,Red,Men,Summer,Formal
25758,Suspenders,Black,Men,Summer,Formal
25761,Suspenders,Black,Men,Summer,Formal
25762,Suspenders,Red,Men,Summer,Formal
25763,Suspenders,Black,Men,Summer,Formal
25764,Suspenders,Black,Men,Summer,Formal
25766,Suspenders,Maroon,Men,Summer,Formal
25769,Suspenders,Maroon,Men,Summer,Formal
25770,Suspenders,Black,Men,Summer,Formal
25771,Suspenders,Brown,Men,Summer,Formal
25772,Suspenders,Black,Men,Summer,Formal
25773,Suspenders,Black,Men,Summer,Formal
25776,Suspenders,Black,Men,Summer,Formal
25777,Suspenders,Brown,Men,Summer,Formal
25778,Suspenders,Blue,Men,Summer,Formal
25779,Suspenders,Black,Men,Summer,Formal
25780,Suspenders,Blue,Men,Summer,Formal
25783,Suspenders,Black,Men,Summer,Formal
25784,Suspenders,Brown,Men,Summer,Formal
25785,Suspenders,Blue,Men,Summer,Formal
25787,Suspenders,Red,Men,Summer,Formal
25788,Suspenders,Beige,Men,Summer,Formal
25792,Suspenders,Cream,Men,Summer,Formal
25793,Suspenders,Maroon,Men,Summer,Formal
25794,Suspenders,Navy Blue,Men,Summer,Formal
25796,Suspenders,Red,Men,Summer,Formal
25798,Handbags,Green,Women,Summer,Casual
25806,Wallets,Brown,Men,Summer,Casual
25819,Kurtas,Grey,Women,Summer,Ethnic
25820,Kurtas,Cream,Women,Summer,Ethnic
25822,Kurtas,Green,Women,Summer,Ethnic
25823,Kurtas,Brown,Women,Summer,Ethnic
25825,Kurtas,White,Women,Summer,Ethnic
25828,Kurtas,Pink,Women,Summer,Ethnic
25830,Kurtas,Lavender,Women,Summer,Ethnic
25835,Kurtas,Multi,Women,Summer,Ethnic
25836,Kurtas,Peach,Women,Summer,Ethnic
25837,Kurtas,Lavender,Women,Summer,Ethnic
25840,Kurtas,Beige,Women,Summer,Ethnic
25844,Kurtis,Cream,Women,Summer,Ethnic
25845,Kurtas,White,Women,Summer,Ethnic
25846,Kurtas,Multi,Women,Summer,Ethnic
25847,Kurtis,Pink,Women,Summer,Ethnic
25848,Kurtis,Green,Women,Summer,Ethnic
25852,Kurtas,Green,Women,Summer,Ethnic
25853,Kurtas,Beige,Women,Summer,Ethnic
25854,Kurtis,Orange,Women,Summer,Ethnic
25855,Kurtis,Red,Women,Summer,Ethnic
25856,Kurtas,Black,Women,Summer,Ethnic
25857,Casual Shoes,Black,Men,Summer,Casual
25858,Laptop Bag,Grey,Unisex,Winter,Casual
25859,Laptop Bag,Black,Unisex,Winter,Casual
25860,Laptop Bag,Grey,Unisex,Winter,Casual
25861,Laptop Bag,Black,Unisex,Winter,Casual
25863,Laptop Bag,Black,Unisex,Winter,Casual
25865,Backpacks,Blue,Unisex,Winter,Casual
25866,Backpacks,Blue,Unisex,Winter,Casual
25867,Backpacks,Black,Unisex,Winter,Casual
25868,Backpacks,Purple,Unisex,Winter,Casual
25869,Backpacks,Red,Unisex,Winter,Casual
25871,Backpacks,Black,Unisex,Winter,Casual
25872,Backpacks,Red,Unisex,Winter,Casual
25873,Backpacks,Black,Unisex,Winter,Casual
25874,Backpacks,Black,Unisex,Winter,Casual
25875,Backpacks,Blue,Unisex,Winter,Casual
25876,Backpacks,Black,Unisex,Winter,Casual
25877,Backpacks,Purple,Unisex,Winter,Casual
25878,Backpacks,Black,Unisex,Winter,Casual
25879,Backpacks,Black,Unisex,Winter,Casual
25880,Backpacks,Black,Unisex,Winter,Casual
25881,Backpacks,Olive,Unisex,Winter,Casual
25882,Backpacks,Purple,Unisex,Winter,Casual
25883,Backpacks,Olive,Unisex,Winter,Casual
25884,Backpacks,Brown,Unisex,Winter,Casual
25887,Backpacks,Brown,Unisex,Winter,Travel
25890,Leggings,White,Women,Summer,Casual
25891,Tops,Beige,Women,Summer,Casual
25892,Tops,Black,Women,Summer,Casual
25893,Tops,Brown,Women,Summer,Casual
25894,Tops,Olive,Women,Summer,Casual
25895,Innerwear,White,Women,Summer,Casual
25896,Leggings,Black,Women,Summer,Casual
25897,Leggings,Green,Women,Summer,Casual
25898,Leggings,Brown,Women,Summer,Casual
25899,Leggings,Charcoal,Women,Summer,Casual
25900,Leggings,Teal,Women,Summer,Casual
25901,Leggings,Pink,Women,Summer,Casual
25902,Leggings,Grey,Women,Summer,Casual
25903,Leggings,Navy Blue,Women,Summer,Casual
25904,Leggings,Purple,Women,Summer,Casual
25906,Leggings,Purple,Women,Summer,Casual
25907,Dresses,Purple,Women,Summer,Casual
25914,Leggings,Olive,Women,Summer,Casual
25915,Leggings,Grey,Women,Summer,Casual
25918,Tshirts,Blue,Women,Summer,Casual
25919,Tshirts,Magenta,Women,Summer,Casual
25920,Tshirts,Green,Women,Summer,Casual
25921,Tshirts,Green,Women,Summer,Casual
25922,Tshirts,Navy Blue,Women,Summer,Casual
25923,Tshirts,Pink,Women,Summer,Casual
25924,Tshirts,Orange,Women,Summer,Casual
25925,Tshirts,Purple,Women,Summer,Casual
25926,Tshirts,Red,Women,Summer,Casual
25927,Tshirts,White,Women,Summer,Casual
25928,Tshirts,Yellow,Women,Summer,Casual
25931,Skirts,Red,Women,Summer,Casual
25932,Scarves,Black,Women,Summer,Casual
25933,Scarves,Brown,Women,Summer,Casual
25934,Scarves,Grey,Women,Summer,Casual
25936,Scarves,Purple,Women,Summer,Casual
25938,Scarves,Green,Women,Summer,Casual
25939,Scarves,White,Women,Summer,Casual
25940,Scarves,Yellow,Women,Summer,Casual
25941,Scarves,Yellow,Women,Summer,Casual
25942,Scarves,Yellow,Women,Summer,Casual
25944,Scarves,Yellow,Women,Summer,Casual
25945,Scarves,Blue,Women,Summer,Casual
25947,Scarves,Brown,Women,Summer,Casual
25948,Scarves,Green,Women,Summer,Casual
25950,Scarves,Rust,Women,Summer,Casual
25951,Scarves,Black,Women,Summer,Casual
25952,Scarves,Blue,Women,Summer,Casual
25953,Scarves,Red,Women,Summer,Casual
25954,Scarves,Black,Women,Summer,Casual
25955,Scarves,Maroon,Women,Summer,Casual
25957,Scarves,Grey,Women,Summer,Casual
25959,Scarves,Red,Women,Summer,Casual
25960,Scarves,Blue,Women,Summer,Casual
25961,Tunics,Black,Women,Summer,Casual
25962,Tunics,Brown,Women,Summer,Casual
25963,Tunics,Purple,Women,Summer,Casual
25964,Tunics,Red,Women,Summer,Casual
25966,Dresses,Brown,Women,Summer,Casual
25967,Tops,Peach,Women,Summer,Casual
25969,Tops,Black,Women,Summer,Casual
25970,Tops,White,Women,Summer,Casual
25971,Dresses,Black,Women,Summer,Casual
25972,Dresses,Brown,Women,Summer,Casual
25975,Perfume and Body Mist,Orange,Women,Spring,Casual
25978,Perfume and Body Mist,Pink,Women,Spring,Casual
25979,Perfume and Body Mist,Pink,Women,Spring,Casual
25980,Perfume and Body Mist,Pink,Women,Spring,Casual
25981,Perfume and Body Mist,Turquoise Blue,Women,Spring,Casual
25982,Perfume and Body Mist,White,Women,Spring,Casual
25983,Perfume and Body Mist,Black,Women,Spring,Casual
25984,Deodorant,Purple,Women,Spring,Casual
25985,Perfume and Body Mist,Lavender,Women,Spring,Casual
25991,Perfume and Body Mist,Green,Men,Spring,Casual
25994,Perfume and Body Mist,Black,Men,Spring,Casual
25996,Perfume and Body Mist,Blue,Women,Spring,Casual
25998,Perfume and Body Mist,Blue,Men,Spring,Casual
25999,Perfume and Body Mist,Black,Women,Spring,Casual
26000,Perfume and Body Mist,Black,Men,Spring,Casual
26002,Perfume and Body Mist,Blue,Men,Spring,Casual
26003,Perfume and Body Mist,Blue,Men,Spring,Casual
26004,Perfume and Body Mist,Pink,Women,Spring,Casual
26007,Deodorant,Silver,Men,Spring,Casual
26009,Perfume and Body Mist,Gold,Women,Spring,Casual
26010,Perfume and Body Mist,Black,Men,Spring,Casual
26015,Perfume and Body Mist,Black,Men,Spring,Casual
26016,Perfume and Body Mist,Brown,Women,Spring,Casual
26023,Deodorant,Silver,Men,Spring,Casual
26025,Deodorant,Gold,Men,Spring,Casual
26026,Perfume and Body Mist,Pink,Women,Spring,Casual
26027,Perfume and Body Mist,Green,Women,Spring,Casual
26028,Perfume and Body Mist,Purple,Men,Spring,Casual
26029,Perfume and Body Mist,Black,Men,Spring,Casual
26030,Perfume and Body Mist,Silver,Men,Spring,Casual
26040,Shirts,Blue,Men,Summer,Formal
26041,Shirts,White,Men,Summer,Formal
26045,Shirts,Purple,Men,Summer,Formal
26049,Shirts,Navy Blue,Men,Summer,Formal
26050,Shirts,Blue,Men,Summer,Formal
26053,Shirts,Blue,Men,Summer,Formal
26054,Shirts,Purple,Men,Summer,Formal
26055,Shirts,Blue,Men,Summer,Formal
26056,Shirts,Black,Men,Summer,Formal
26057,Shirts,Purple,Men,Summer,Formal
26058,Shirts,Blue,Men,Summer,Formal
26059,Shirts,Black,Men,Summer,Formal
26062,Shirts,Blue,Men,Summer,Formal
26063,Shirts,Blue,Men,Summer,Formal
26064,Shirts,Blue,Men,Summer,Formal
26065,Shirts,Black,Men,Summer,Formal
26066,Shirts,Black,Men,Summer,Formal
26067,Shirts,Purple,Men,Summer,Formal
26068,Shirts,Green,Men,Summer,Formal
26072,Shirts,Blue,Men,Summer,Formal
26075,Shirts,Blue,Men,Summer,Formal
26076,Shirts,Black,Men,Summer,Formal
26077,Shirts,Pink,Men,Summer,Formal
26083,Shirts,Yellow,Men,Summer,Formal
26084,Shirts,Yellow,Men,Summer,Formal
26087,Shirts,Purple,Men,Summer,Formal
26088,Shirts,Purple,Men,Summer,Formal
26090,Shirts,Blue,Men,Summer,Formal
26091,Shirts,Blue,Men,Summer,Formal
26092,Shirts,Blue,Men,Summer,Formal
26096,Shirts,Blue,Men,Summer,Formal
26101,Shirts,White,Men,Summer,Formal
26105,Shirts,Purple,Men,Summer,Formal
26106,Shirts,Purple,Men,Summer,Formal
26107,Shirts,Blue,Men,Summer,Formal
26112,Shirts,Purple,Men,Summer,Formal
26113,Shirts,Purple,Men,Summer,Formal
26114,Shirts,Purple,Men,Summer,Formal
26115,Shirts,Purple,Men,Summer,Formal
26116,Shirts,Blue,Men,Summer,Formal
26117,Shirts,Purple,Men,Summer,Formal
26121,Shirts,Blue,Men,Summer,Formal
26122,Shirts,Blue,Men,Summer,Formal
26123,Shirts,Black,Men,Summer,Formal
26124,Shirts,White,Men,Summer,Formal
26125,Shirts,Orange,Men,Summer,Formal
26126,Shirts,White,Men,Summer,Formal
26128,Shirts,White,Men,Summer,Formal
26132,Trousers,Navy Blue,Men,Summer,Formal
26133,Trousers,Grey,Men,Summer,Formal
26134,Trousers,Black,Men,Summer,Formal
26135,Trousers,Beige,Men,Summer,Formal
26136,Trousers,Black,Men,Summer,Formal
26140,Trousers,Black,Men,Summer,Formal
26141,Trousers,Navy Blue,Men,Summer,Formal
26142,Trousers,Grey,Men,Summer,Formal
26143,Trousers,Charcoal,Men,Summer,Formal
26144,Trousers,Black,Men,Summer,Formal
26145,Trousers,Navy Blue,Men,Summer,Formal
26146,Trousers,Charcoal,Men,Summer,Formal
26148,Trousers,Brown,Men,Summer,Formal
26149,Trousers,Charcoal,Men,Summer,Formal
26150,Trousers,Grey,Men,Summer,Formal
26151,Trousers,Navy Blue,Men,Summer,Formal
26152,Trousers,Grey,Men,Summer,Formal
26153,Trousers,Black,Men,Summer,Formal
26154,Trousers,Black,Men,Summer,Formal
26155,Trousers,Grey,Men,Summer,Formal
26156,Trousers,Brown,Men,Summer,Formal
26157,Trousers,Black,Men,Summer,Formal
26158,Trousers,Grey,Men,Summer,Formal
26159,Trousers,Navy Blue,Men,Summer,Formal
