id,dup_group,articleType_grouped,baseColour,gender,season,usage
24408,24408,Sports Shoes,Black,Men,Summer,Sports
24409,24409,Sports Shoes,White,Women,Summer,Sports
24412,24412,Sports Shoes,Black,Men,Summer,Sports
24413,24413,Sports Shoes,White,Men,Fall,Sports
24414,24414,Sports Shoes,White,Men,Summer,Sports
24415,24415,Flip Flops,Black,Men,Summer,Casual
24416,24416,Sports Shoes,White,Men,Summer,Sports
24417,24417,Sports Shoes,Black,Men,Summer,Sports
24418,24418,Sports Shoes,Black,Men,Summer,Sports
24420,24420,Sports Shoes,Blue,Men,Summer,Sports
24422,24422,Casual Shoes,Black,Men,Summer,Casual
24423,24423,Sports Shoes,Blue,Men,Summer,Sports
24424,24424,Sports Shoes,White,Men,Summer,Sports
24427,24427,Sports Shoes,Black,Men,Summer,Sports
24428,24428,Sports Shoes,Black,Men,Summer,Sports
24429,24429,Casual Shoes,Black,Men,Fall,Casual
24442,24442,Innerwear Vests,Grey,Men,Summer,Casual
24443,24443,Socks,Grey,Men,Summer,Sports
24444,24444,Socks,Grey,Men,Fall,Casual
24446,24446,Briefs,Green,Women,Summer,Casual
24448,24448,Briefs,Lavender,Women,Summer,Casual
24450,24450,Casual Shoes,Black,Men,Summer,Casual
24451,24451,Casual Shoes,Black,Men,Summer,Casual
24454,24454,Casual Shoes,White,Men,Summer,Casual
24456,24456,Sports Shoes,White,Women,Summer,Sports
24457,24457,Sports Shoes,Black,Men,Summer,Sports
24459,24459,Sports Shoes,Black,Men,Summer,Sports
24460,24460,Sports Shoes,Grey,Unisex,Fall,Sports
24461,24461,Casual Shoes,Grey,Men,Fall,Casual
24462,24462,Flip Flops,Blue,Men,Fall,Casual
24467,24467,Casual Shoes,Charcoal,Men,Summer,Casual
24468,24468,Casual Shoes,Brown,Men,Fall,Casual
24469,24469,Flip Flops,Navy Blue,Men,Fall,Casual
24470,24470,Flip Flops,Orange,Men,Fall,Casual
24473,24473,Sports Shoes,White,Men,Fall,Sports
24476,24476,Sandals,Brown,Men,Fall,Casual
24480,24480,Formal Shoes,Black,Men,Winter,Formal
24482,24482,Casual Shoes,Black,Men,Winter,Casual
24483,24483,Watches,Black,Women,Winter,Casual
24487,24487,Watches,Black,Men,Winter,Casual
24493,24493,Backpacks,Olive,Unisex,Winter,Casual
24495,24495,Kurtas,Magenta,Women,Fall,Ethnic
24496,24496,Kurtas,Red,Women,Fall,Ethnic
24499,24499,Kurtas,Green,Women,Fall,Ethnic
24500,24500,Kurtas,Beige,Women,Fall,Ethnic
24501,24501,Belts,Brown,Men,Fall,Formal
24503,24503,Kurtas,Red,Women,Fall,Ethnic
24504,24504,Belts,Brown,Men,Fall,Formal
24505,24505,Kurtas,Red,Women,Fall,Ethnic
24506,24506,Kurtas,Mustard,Women,Fall,Ethnic
24509,24509,Kurtas,Black,Women,Fall,Ethnic
24510,24510,Kurtas,Green,Women,Fall,Ethnic
24511,24511,Kurtas,Pink,Women,Fall,Ethnic
24512,24512,Kurtas,Orange,Women,Fall,Ethnic
24513,24513,Kurtas,Blue,Women,Fall,Ethnic
24514,24514,Kurtas,Black,Women,Fall,Ethnic
24515,24515,Kurtas,Orange,Women,Fall,Ethnic
24516,24516,Kurtas,Black,Women,Fall,Ethnic
24517,24517,Kurtas,Brown,Women,Fall,Ethnic
24518,24518,Kurtas,Purple,Women,Fall,Ethnic
24524,24524,Shirts,Black,Men,Fall,Casual
24526,24526,Shirts,Maroon,Men,Fall,Casual
24527,24527,Shirts,Olive,Men,Fall,Casual
24528,24528,Shirts,White,Men,Fall,Casual
24529,24529,Shirts,Beige,Men,Fall,Casual
24530,24530,Kurtas,Blue,Women,Fall,Ethnic
24531,24531,Kurtas,Orange,Women,Fall,Ethnic
24533,24533,Kurtas,Pink,Women,Fall,Ethnic
24535,24535,Kurtis,Blue,Women,Fall,Ethnic
24536,24536,Kurtis,Black,Women,Fall,Ethnic
24537,24537,Kurtas,Maroon,Women,Fall,Ethnic
24538,24538,Kurtas,Green,Women,Fall,Ethnic
24540,24540,Kurtas,Beige,Women,Fall,Ethnic
24541,24541,Kurtas,Blue,Women,Fall,Ethnic
24543,24543,Tops,Beige,Women,Fall,Ethnic
24544,24544,Tops,Red,Women,Fall,Ethnic
24545,24545,Tops,Red,Women,Fall,Ethnic
24546,24546,Tops,Brown,Women,Fall,Ethnic
24548,24548,Tops,Green,Women,Fall,Ethnic
24549,24549,Tops,Black,Women,Fall,Ethnic
24550,24550,Tops,Black,Women,Fall,Ethnic
24553,24553,Tshirts,Grey,Men,Fall,Casual
24554,24554,Tshirts,Green,Men,Spring,Casual
24555,24555,Tops,Black,Women,Fall,Casual
24556,24556,Tshirts,Orange,Women,Fall,Casual
24557,24557,Kurtas,Yellow,Women,Fall,Ethnic
24558,24558,Kurtas,Blue,Women,Fall,Ethnic
24562,24562,Shirts,Blue,Men,Summer,Casual
24565,24565,Shirts,Navy Blue,Men,Summer,Casual
24566,24566,Tshirts,Grey,Women,Summer,Casual
24567,24567,Tshirts,Purple,Women,Summer,Casual
24572,24572,Tshirts,Black,Men,Summer,Casual
24574,24574,Tshirts,Blue,Men,Summer,Casual
24577,24577,Tops,White,Women,Fall,Casual
24579,24579,Tshirts,Blue,Men,Summer,Casual
24583,24583,Tshirts,Red,Men,Summer,Casual
24589,24589,Kurtas,Brown,Women,Fall,Ethnic
24590,24590,Kurtas,Blue,Women,Fall,Ethnic
24591,24591,Kurtas,Olive,Women,Fall,Ethnic
24593,24593,Tshirts,White,Women,Fall,Casual
24594,24594,Tshirts,Grey,Women,Fall,Casual
24595,24595,Tshirts,Grey,Women,Fall,Casual
24596,24596,Tshirts,Green,Women,Fall,Casual
24599,24599,Tshirts,Purple,Men,Fall,Casual
24602,24602,Kurtas,Blue,Women,Fall,Ethnic
24603,24603,Kurtas,White,Women,Fall,Ethnic
24605,24605,Kurta Sets,Pink,Women,Fall,Ethnic
24606,24606,Sweatshirts,Blue,Men,Fall,Casual
24607,24607,Jeans,Blue,Women,Fall,Casual
24608,24608,Shirts,Green,Men,Fall,Casual
24609,24609,Shirts,Yellow,Men,Fall,Casual
24611,24611,Tshirts,Brown,Men,Fall,Casual
24612,24612,Tshirts,Red,Men,Fall,Casual
24615,24615,Tshirts,Green,Men,Fall,Casual
24618,24618,Wallets,Brown,Men,Summer,Casual
24619,24619,Wallets,Black,Men,Summer,Casual
24620,24620,Wallets,Brown,Men,Summer,Casual
24622,24622,Handbags,Brown,Women,Winter,Casual
24623,24623,Handbags,Black,Women,Winter,Casual
24624,24624,Handbags,Green,Women,Winter,Casual
24625,24625,Handbags,Mustard,Women,Winter,Casual
24626,24626,Casual Shoes,Black,Men,Summer,Casual
24627,24627,Casual Shoes,Black,Unisex,Summer,Casual
24628,24628,Formal Shoes,Black,Men,Fall,Formal
24629,24629,Sports Shoes,White,Women,Fall,Sports
24630,24630,Flip Flops,Blue,Women,Fall,Casual
24631,24631,Flip Flops,Red,Men,Fall,Casual
24632,24632,Flip Flops,Red,Unisex,Fall,Casual
24633,24633,Flip Flops,Pink,Women,Fall,Casual
24637,24637,Sports Shoes,White,Women,Fall,Sports
24638,24638,Sports Shoes,White,Men,Summer,Sports
24639,24639,Casual Shoes,Black,Men,Summer,Casual
24641,24641,Cufflinks,Purple,Men,Summer,Formal
24642,24642,Cufflinks,Red,Men,Summer,Formal
24643,24643,Cufflinks,Brown,Men,Summer,Formal
24644,24644,Cufflinks,Pink,Men,Summer,Formal
24645,24645,Cufflinks,Navy Blue,Men,Summer,Formal
24646,24646,Cufflinks,Blue,Men,Summer,Formal
24648,24648,Cufflinks,Red,Men,Summer,Formal
24649,24649,Casual Shoes,Black,Men,Summer,Casual
24653,24653,Handbags,Brown,Women,Winter,Casual
24655,24655,Socks,White,Men,Fall,Casual
24656,24656,Socks,White,Boys,Fall,Casual
24657,24657,Socks,Brown,Men,Summer,Casual
24658,24658,Socks,Pink,Men,Fall,Casual
24660,24660,Socks,Pink,Men,Fall,Casual
24662,24662,Casual Shoes,Black,Women,Winter,Casual
24663,24663,Casual Shoes,Red,Unisex,Summer,Casual
24664,24664,Casual Shoes,Purple,Unisex,Fall,Casual
24665,24665,Casual Shoes,Red,Unisex,Summer,Casual
24666,24666,Casual Shoes,Black,Men,Summer,Casual
24668,24668,Casual Shoes,Navy Blue,Unisex,Summer,Casual
24669,24669,Casual Shoes,Red,Men,Fall,Casual
24677,24677,Belts,Brown,Men,Winter,Casual
24679,24679,Belts,Beige,Women,Winter,Casual
24680,24680,Belts,Brown,Women,Winter,Casual
24681,24681,Belts,Brown,Women,Winter,Casual
24684,24684,Shirts,Navy Blue,Men,Fall,Casual
24687,24687,Sandals,Tan,Men,Spring,Casual
24689,24689,Sandals,Tan,Men,Fall,Casual
24691,24691,Casual Shoes,Brown,Men,Fall,Casual
24692,24692,Jeans,Black,Men,Fall,Casual
24693,24693,Tshirts,Grey,Men,Summer,Casual
24694,24694,Tshirts,White,Men,Summer,Casual
24695,24695,Sandals,Black,Men,Summer,Casual
24696,24696,Sandals,Red,Men,Fall,Casual
24698,24698,Shirts,White,Men,Fall,Casual
24699,24699,Sports Shoes,Black,Men,Fall,Sports
24701,24701,Casual Shoes,Yellow,Men,Fall,Casual
24704,24704,Flip Flops,Black,Men,Fall,Casual
24705,24705,Flip Flops,Red,Unisex,Summer,Casual
24706,24706,Flip Flops,Blue,Unisex,Fall,Casual
24708,24708,Tshirts,Red,Men,Fall,Casual
24710,24710,Casual Shoes,Black,Men,Fall,Casual
24711,24711,Casual Shoes,Red,Men,Fall,Casual
24712,24712,Casual Shoes,Black,Men,Fall,Casual
24714,24714,Casual Shoes,Brown,Men,Fall,Casual
24715,24715,Flip Flops,Navy Blue,Men,Summer,Casual
24716,24716,Sandals,Black,Men,Fall,Casual
24717,24717,Casual Shoes,Charcoal,Men,Fall,Casual
24718,24718,Casual Shoes,Brown,Men,Fall,Casual
24719,24719,Casual Shoes,Brown,Men,Fall,Casual
24720,24720,Casual Shoes,Brown,Men,Summer,Casual
24721,24721,Sports Shoes,Silver,Men,Fall,Sports
24724,24724,Tshirts,Blue,Men,Summer,Casual
24725,24725,Backpacks,Purple,Unisex,Summer,Casual
24726,24726,Casual Shoes,Off White,Men,Fall,Casual
24727,24727,Casual Shoes,Black,Men,Fall,Casual
24729,24729,Tshirts,Green,Women,Fall,Casual
24730,24730,Tshirts,White,Women,Fall,Casual
24732,24732,Tshirts,Blue,Men,Fall,Casual
24735,24735,Shirts,White,Women,Fall,Casual
24736,24736,Handbags,Black,Women,Winter,Casual
24738,24738,Handbags,Beige,Women,Winter,Casual
24739,24739,Handbags,Brown,Women,Winter,Casual
24741,24741,Handbags,Maroon,Women,Winter,Casual
24743,24743,Casual Shoes,Brown,Men,Fall,Casual
24749,24749,Sports Shoes,White,Men,Fall,Sports
24753,24753,Jeans,Blue,Women,Fall,Casual
24754,24754,Jeans,Blue,Women,Summer,Casual
24755,24755,Jeans,Blue,Men,Summer,Casual
24756,24756,Sweaters,Green,Men,Fall,Casual
24757,24757,Tshirts,Yellow,Men,Summer,Casual
24758,24758,Tshirts,Black,Men,Summer,Casual
24760,24760,Heels,Silver,Women,Winter,Casual
24768,24768,Flip Flops,Grey,Men,Spring,Casual
24769,24769,Flip Flops,Grey,Men,Summer,Casual
24770,24770,Flip Flops,Grey,Men,Fall,Casual
24772,24772,Cufflinks,Silver,Men,Fall,Casual
24773,24773,Track Pants,Grey,Women,Summer,Casual
24775,24775,Casual Shoes,Navy Blue,Men,Summer,Casual
24776,24776,Sports Shoes,Bronze,Men,Spring,Casual
24778,24778,Belts,Pink,Women,Winter,Casual
24780,24780,Belts,Black,Women,Winter,Casual
24782,24782,Belts,Beige,Women,Winter,Casual
24784,24784,Belts,White,Women,Winter,Casual
24785,24785,Belts,White,Women,Winter,Casual
24786,24786,Belts,Pink,Women,Winter,Casual
24788,24788,Belts,Black,Women,Winter,Casual
24794,24794,Handbags,Brown,Women,Winter,Casual
24795,24795,Watches,Blue,Women,Winter,Casual
24796,24796,Kurta Sets,Red,Women,Summer,Ethnic
24805,24805,Sports Shoes,Black,Men,Spring,Sports
24809,24809,Bottomwear,Pink,Unisex,Fall,Sports
24816,24816,Tops,Blue,Women,Fall,Casual
24817,24817,Shirts,Navy Blue,Men,Fall,Casual
24818,24818,Tshirts,Blue,Men,Summer,Casual
24819,24819,Casual Shoes,Peach,Women,Summer,Casual
24820,24820,Casual Shoes,Khaki,Men,Winter,Casual
24825,24825,Casual Shoes,Black,Men,Summer,Casual
24828,24828,Tshirts,Green,Women,Fall,Casual
24833,24833,Backpacks,Red,Unisex,Winter,Casual
24834,24834,Accessories,Black,Unisex,Winter,Casual
24835,24835,Casual Shoes,Brown,Men,Fall,Casual
24836,24836,Sports Shoes,Grey,Women,Fall,Sports
24840,24840,Shirts,Blue,Men,Fall,Casual
24841,24841,Tshirts,Yellow,Women,Summer,Casual
24846,24846,Jackets,Grey,Men,Summer,Casual
24848,24848,Jeans,Blue,Men,Fall,Casual
24849,24849,Tshirts,Black,Women,Fall,Casual
24850,24850,Belts,Brown,Men,Summer,Formal
24853,24853,Shirts,White,Men,Summer,Formal
24854,24854,Tops,Blue,Women,Summer,Casual
24855,24855,Tops,Red,Women,Fall,Ethnic
24858,24858,Shirts,White,Men,Summer,Formal
24866,24866,Belts,Black,Men,Summer,Casual
24867,24867,Belts,Black,Men,Summer,Casual
24868,24868,Wallets,Black,Men,Summer,Casual
24869,24869,Mufflers,Blue,Men,Fall,Casual
24871,24871,Socks,Black,Men,Summer,Casual
24872,24872,Socks,Cream,Men,Summer,Casual
24874,24874,Tshirts,Maroon,Boys,Summer,Casual
24875,24875,Tops,Pink,Women,Summer,Casual
24876,24876,Dresses,Blue,Women,Summer,Casual
24884,24884,Tshirts,Black,Women,Summer,Casual
24885,24885,Tshirts,Navy Blue,Women,Summer,Casual
24886,24886,Tshirts,Blue,Women,Summer,Casual
24887,24887,Tshirts,Green,Women,Summer,Casual
24888,24888,Tshirts,Yellow,Women,Summer,Casual
24906,24906,Tshirts,Pink,Boys,Summer,Casual
24907,24907,Tshirts,Navy Blue,Boys,Summer,Casual
24909,24909,Tshirts,Red,Boys,Summer,Casual
24910,24910,Tshirts,Navy Blue,Boys,Summer,Casual
24911,24911,Tshirts,Grey,Boys,Summer,Casual
24912,24912,Tshirts,Yellow,Boys,Summer,Casual
24913,24913,Tshirts,Red,Boys,Summer,Casual
24914,24914,Tshirts,Green,Boys,Summer,Casual
24917,24917,Tshirts,White,Men,Summer,Casual
24918,24918,Tops,Black,Women,Summer,Casual
24919,24919,Tops,White,Women,Summer,Casual
24921,24921,Tops,Black,Women,Summer,Casual
24923,24923,Tops,Pink,Women,Summer,Casual
24924,24924,Tops,Blue,Women,Summer,Casual
24925,24925,Tops,Navy Blue,Women,Summer,Casual
24927,24927,Tops,Pink,Women,Summer,Casual
24928,24928,Tops,Purple,Women,Summer,Casual
24929,24929,Dresses,Navy Blue,Girls,Summer,Casual
24933,24933,Tops,Grey,Women,Summer,Casual
24937,24937,Tshirts,Navy Blue,Boys,Summer,Casual
24940,24940,Tshirts,Black,Boys,Summer,Casual
24941,24941,Tops,Pink,Girls,Summer,Casual
24942,24942,Tops,Black,Girls,Summer,Casual
24943,24943,Tshirts,White,Girls,Summer,Casual
24944,24944,Tops,Red,Girls,Summer,Casual
24947,24947,Tops,Red,Girls,Summer,Casual
24948,24948,Tshirts,Black,Women,Summer,Casual
24951,24951,Tshirts,Yellow,Women,Summer,Casual
24952,24952,Tshirts,White,Women,Summer,Casual
24953,24953,Tshirts,Pink,Women,Summer,Casual
24955,24955,Tshirts,Green,Women,Summer,Casual
24972,24972,Tshirts,Pink,Women,Summer,Casual
24975,24975,Tops,Blue,Women,Summer,Casual
24976,24976,Tops,Peach,Women,Summer,Casual
24977,24977,Tshirts,Pink,Men,Summer,Casual
24984,24984,Tshirts,Navy Blue,Men,Summer,Casual
24985,24985,Tops,Pink,Girls,Summer,Casual
24987,24987,Tops,Black,Women,Summer,Casual
24988,24988,Tops,Pink,Women,Summer,Casual
24993,24993,Shorts,Navy Blue,Girls,Summer,Casual
24995,24995,Jeans,Blue,Boys,Summer,Casual
24996,24996,Jeans,Blue,Men,Summer,Casual
25000,25000,Capris,Black,Women,Summer,Casual
25004,25004,Shirts,White,Men,Summer,Casual
25006,25006,Shirts,Black,Men,Summer,Casual
25011,25011,Tops,Peach,Women,Summer,Casual
25012,25012,Tops,Peach,Women,Summer,Casual
25013,25013,Handbags,Maroon,Unisex,Summer,Casual
25017,25017,Heels,Black,Women,Fall,Formal
25018,25018,Flats,Blue,Women,Fall,Casual
25019,25019,Casual Shoes,Tan,Women,Fall,Casual
25020,25020,Sweatshirts,Black,Men,Fall,Sports
25022,25022,Caps,Grey,Unisex,Summer,Sports
25023,25023,Tshirts,Blue,Men,Fall,Sports
25027,25027,Tshirts,Blue,Men,Fall,Sports
25028,25028,Tshirts,Black,Men,Summer,Sports
25029,25029,Shorts,Black,Men,Fall,Sports
25031,25031,Jackets,Black,Men,Fall,Sports
25032,25032,Jackets,Black,Men,Fall,Sports
25033,25033,Track Pants,Grey,Men,Summer,Sports
25034,25034,Track Pants,Navy Blue,Men,Summer,Sports
25036,25036,Leggings,Grey,Women,Fall,Casual
25037,25037,Leggings,Purple,Women,Fall,Casual
25038,25038,Tshirts,Green,Men,Fall,Sports
25039,25039,Shorts,Black,Men,Summer,Sports
25040,25040,Tshirts,Grey,Men,Fall,Sports
25042,25042,Tshirts,Black,Women,Fall,Sports
25043,25043,Tshirts,Pink,Women,Fall,Sports
25044,25044,Tshirts,Pink,Women,Fall,Sports
25047,25047,Accessory Gift Set,Blue,Men,Winter,Formal
25048,25048,Accessory Gift Set,Purple,Men,Winter,Formal
25049,25049,Accessory Gift Set,Grey,Men,Winter,Formal
25050,25050,Accessory Gift Set,Brown,Men,Winter,Formal
25051,25051,Accessory Gift Set,Purple,Men,Winter,Formal
25054,25054,Accessory Gift Set,Purple,Men,Winter,Formal
25057,25057,Accessory Gift Set,Yellow,Men,Winter,Formal
25058,25058,Accessory Gift Set,Blue,Men,Winter,Formal
25060,25060,Accessory Gift Set,Purple,Men,Winter,Formal
25061,25061,Accessory Gift Set,Purple,Men,Winter,Formal
25062,25062,Accessory Gift Set,Brown,Men,Winter,Formal
25063,25063,Accessory Gift Set,Navy Blue,Men,Winter,Formal
25064,25064,Accessory Gift Set,Brown,Men,Winter,Formal
25065,25065,Accessory Gift Set,Brown,Men,Winter,Formal
25068,25068,Accessory Gift Set,Maroon,Men,Winter,Formal
25069,25069,Accessory Gift Set,Blue,Men,Winter,Formal
25071,25071,Accessory Gift Set,Brown,Men,Winter,Formal
25072,25072,Accessory Gift Set,Pink,Men,Winter,Formal
25073,25073,Accessory Gift Set,Maroon,Men,Winter,Formal
25074,25074,Accessory Gift Set,Black,Men,Winter,Formal
25076,25076,Accessory Gift Set,Black,Men,Winter,Formal
25077,25077,Accessory Gift Set,Navy Blue,Men,Winter,Formal
25078,25078,Accessory Gift Set,Black,Men,Winter,Formal
25080,25080,Accessory Gift Set,Black,Men,Winter,Formal
25081,25081,Accessory Gift Set,Black,Men,Winter,Formal
25082,25082,Accessory Gift Set,Black,Men,Winter,Formal
25083,25083,Accessory Gift Set,Red,Men,Winter,Formal
25084,25084,Accessory Gift Set,Grey,Men,Winter,Formal
25085,25085,Wallets,Black,Men,Winter,Casual
25087,25087,Wallets,Brown,Men,Winter,Casual
25088,25088,Wallets,Black,Men,Summer,Casual
25089,25089,Wallets,Brown,Men,Winter,Casual
25093,25093,Wallets,Black,Men,Winter,Casual
25094,25094,Wallets,Black,Men,Winter,Casual
25097,25097,Wallets,Black,Men,Winter,Casual
25099,25099,Belts,Red,Women,Winter,Casual
25100,25100,Belts,Tan,Women,Winter,Casual
25101,25101,Belts,Brown,Women,Winter,Casual
25102,25102,Belts,Black,Women,Winter,Casual
25103,25103,Belts,Red,Women,Winter,Casual
25104,25104,Belts,Brown,Women,Winter,Casual
25105,25105,Belts,Black,Women,Winter,Casual
25107,25107,Belts,Cream,Women,Winter,Casual
25108,25108,Belts,Cream,Women,Winter,Casual
25109,25109,Belts,Brown,Women,Winter,Casual
25110,25110,Belts,Olive,Women,Winter,Casual
25111,25111,Belts,Beige,Women,Winter,Casual
25112,25112,Belts,Blue,Women,Winter,Casual
25113,25113,Clutches,Silver,Women,Winter,Casual
25114,25114,Clutches,Black,Women,Winter,Casual
25116,25116,Clutches,Silver,Women,Winter,Casual
25118,25118,Clutches,Black,Women,Winter,Casual
25119,25119,Clutches,Black,Women,Winter,Casual
25121,25121,Clutches,Black,Women,Winter,Casual
25125,25125,Clutches,Gold,Women,Winter,Casual
25126,25126,Clutches,Black,Women,Winter,Casual
25127,25127,Clutches,Purple,Women,Winter,Casual
25129,25129,Clutches,Gold,Women,Winter,Casual
25130,25130,Clutches,Black,Women,Winter,Casual
25136,25136,Clutches,Gold,Women,Winter,Casual
25137,25137,Clutches,Grey,Women,Winter,Casual
25139,25139,Clutches,Bronze,Women,Winter,Casual
25143,25143,Clutches,Silver,Women,Winter,Casual
25144,25144,Handbags,Orange,Women,Winter,Casual
25145,25145,Handbags,Beige,Women,Winter,Casual
25146,25146,Handbags,Brown,Women,Winter,Casual
25148,25148,Handbags,Brown,Women,Winter,Casual
25149,25149,Handbags,Black,Women,Winter,Casual
25150,25150,Handbags,Black,Women,Winter,Casual
25151,25151,Handbags,Black,Women,Winter,Casual
25152,25152,Handbags,Black,Women,Winter,Casual
25153,25153,Handbags,Black,Women,Winter,Casual
25155,25155,Handbags,Black,Women,Winter,Casual
25156,25156,Handbags,Black,Women,Winter,Casual
25157,25157,Handbags,Black,Women,Winter,Casual
25158,25158,Handbags,Black,Women,Winter,Casual
25161,25161,Handbags,Black,Women,Winter,Casual
25162,25162,Handbags,Black,Women,Winter,Casual
25163,25163,Handbags,Black,Women,Winter,Casual
25165,25165,Handbags,Black,Women,Winter,Casual
25166,25166,Handbags,Black,Women,Winter,Casual
25167,25167,Handbags,Black,Women,Winter,Casual
25168,25168,Handbags,Black,Women,Winter,Casual
25170,25170,Handbags,Brown,Women,Winter,Casual
25171,25171,Handbags,Brown,Women,Winter,Casual
25172,25172,Handbags,Brown,Women,Winter,Casual
25174,25174,Handbags,Brown,Women,Winter,Casual
25176,25176,Handbags,Brown,Women,Winter,Casual
25179,25179,Handbags,Brown,Women,Winter,Casual
25180,25180,Handbags,Brown,Women,Winter,Casual
25182,25182,Handbags,Brown,Women,Winter,Casual
25183,25183,Handbags,Brown,Women,Winter,Casual
25184,25184,Handbags,Brown,Women,Winter,Casual
25185,25185,Handbags,Brown,Women,Winter,Casual
25186,25186,Handbags,Brown,Women,Winter,Casual
25189,25189,Handbags,Beige,Women,Winter,Casual
25190,25190,Handbags,Brown,Women,Winter,Casual
25191,25191,Handbags,Brown,Women,Winter,Casual
25192,25192,Handbags,Beige,Women,Winter,Casual
25193,25193,Handbags,Beige,Women,Winter,Casual
25196,25196,Handbags,Beige,Women,Winter,Casual
25197,25197,Handbags,Brown,Women,Winter,Casual
25198,25198,Handbags,Beige,Women,Winter,Casual
25199,25199,Handbags,Beige,Women,Winter,Casual
25200,25200,Handbags,Brown,Women,Winter,Casual
25202,25202,Handbags,Beige,Women,Winter,Casual
25203,25203,Handbags,Beige,Women,Winter,Casual
25206,25206,Backpacks,Beige,Women,Winter,Casual
25207,25207,Handbags,Grey,Women,Winter,Casual
25208,25208,Handbags,Grey,Women,Winter,Casual
25209,25209,Handbags,Grey,Women,Winter,Casual
25210,25210,Handbags,Grey,Women,Winter,Casual
25211,25211,Handbags,Magenta,Women,Winter,Casual
25214,25214,Handbags,Pink,Women,Winter,Casual
25215,25215,Handbags,Pink,Women,Winter,Casual
25216,25216,Handbags,Pink,Women,Winter,Casual
25217,25217,Handbags,Pink,Women,Winter,Casual
25218,25218,Handbags,Pink,Women,Winter,Casual
25219,25219,Handbags,Pink,Women,Winter,Casual
25220,25220,Handbags,Purple,Women,Winter,Casual
25221,25221,Handbags,Purple,Women,Winter,Casual
25222,25222,Handbags,Purple,Women,Winter,Casual
25223,25223,Handbags,Magenta,Women,Winter,Casual
25224,25224,Backpacks,Purple,Women,Winter,Casual
25225,25225,Handbags,Blue,Women,Winter,Casual
25226,25226,Handbags,Blue,Women,Winter,Casual
25227,25227,Handbags,Blue,Women,Winter,Casual
25228,25228,Handbags,Blue,Women,Winter,Casual
25229,25229,Handbags,Blue,Women,Winter,Casual
25230,25230,Handbags,Blue,Women,Winter,Casual
25233,25233,Handbags,Navy Blue,Women,Winter,Casual
25234,25234,Handbags,Blue,Women,Winter,Casual
25235,25235,Backpacks,Blue,Women,Winter,Casual
25236,25236,Handbags,Green,Women,Winter,Casual
25237,25237,Handbags,Green,Women,Winter,Casual
25238,25238,Handbags,Grey,Women,Winter,Casual
25239,25239,Handbags,Olive,Women,Summer,Casual
25240,25240,Handbags,Green,Women,Winter,Casual
25241,25241,Handbags,Olive,Women,Summer,Casual
25242,25242,Handbags,Olive,Women,Summer,Casual
25243,25243,Handbags,Olive,Women,Summer,Casual
25244,25244,Handbags,Olive,Women,Winter,Casual
25245,25245,Handbags,Orange,Women,Summer,Casual
25246,25246,Handbags,Brown,Women,Summer,Casual
25247,25247,Handbags,Brown,Women,Summer,Casual
25249,25249,Handbags,Brown,Women,Summer,Casual
25250,25250,Handbags,Brown,Women,Summer,Casual
25252,25252,Handbags,Orange,Women,Summer,Casual
25254,25254,Handbags,Orange,Women,Summer,Casual
25257,25257,Handbags,Tan,Women,Summer,Casual
25258,25258,Handbags,Off White,Women,Summer,Casual
25259,25259,Handbags,Beige,Women,Summer,Casual
25261,25261,Handbags,Beige,Women,Summer,Casual
25264,25264,Handbags,Off White,Women,Summer,Casual
25265,25265,Handbags,Off White,Women,Summer,Casual
25266,25266,Handbags,Beige,Women,Winter,Casual
25267,25267,Handbags,Red,Women,Summer,Casual
25269,25269,Handbags,Maroon,Women,Summer,Casual
25270,25270,Handbags,Red,Women,Summer,Casual
25271,25271,Handbags,Maroon,Women,Summer,Casual
25272,25272,Handbags,Red,Women,Summer,Casual
25273,25273,Handbags,Red,Women,Summer,Casual
25274,25274,Handbags,Red,Women,Summer,Casual
25275,25275,Handbags,Red,Women,Summer,Casual
25276,25276,Handbags,Red,Women,Summer,Casual
25277,25277,Handbags,Black,Women,Summer,Casual
25278,25278,Handbags,Black,Women,Summer,Casual
25280,25280,Handbags,Black,Women,Summer,Casual
25282,25282,Handbags,Brown,Women,Summer,Casual
25283,25283,Handbags,Brown,Women,Summer,Casual
25284,25284,Handbags,Brown,Women,Summer,Casual
25290,25290,Handbags,Brown,Women,Summer,Casual
25292,25292,Handbags,Olive,Women,Summer,Casual
25293,25293,Handbags,Brown,Women,Summer,Casual
25294,25294,Handbags,Navy Blue,Women,Summer,Casual
25297,25297,Handbags,Brown,Women,Summer,Casual
25298,25298,Handbags,Black,Women,Summer,Casual
25299,25299,Handbags,Brown,Women,Winter,Casual
25301,25301,Wallets,Brown,Women,Winter,Casual
25302,25302,Wallets,Red,Women,Winter,Casual
25303,25303,Wallets,Black,Women,Winter,Casual
25305,25305,Wallets,Brown,Women,Winter,Casual
25306,25306,Wallets,Brown,Women,Winter,Casual
25307,25307,Wallets,Brown,Women,Winter,Casual
25308,25308,Watches,Blue,Women,Winter,Casual
25310,25310,Watches,Black,Men,Winter,Casual
25311,25311,Watches,White,Men,Winter,Casual
25312,25312,Watches,Black,Men,Summer,Casual
25313,25313,Watches,Black,Men,Winter,Casual
25314,25314,Watches,Black,Men,Winter,Casual
25316,25316,Watches,Black,Men,Winter,Casual
25317,25317,Watches,Brown,Men,Winter,Casual
25321,25321,Watches,Black,Men,Winter,Casual
